CHROM	POS	AC	AN	PolyPhen	LoF_flags	LoF	AF
2	179393428	3	120966	NA	NA	NA	2.4800357125142602E-5
2	179393428	3	120966	benign(0.0)	NA	NA	2.4800357125142602E-5
2	179393451	2	120994	NA	NA	NA	1.652974527662529E-5
2	179393451	2	120994	benign(0.001)	NA	NA	1.652974527662529E-5
2	179393462	1	121010	NA	NA	NA	8.263779852904718E-6
2	179393462	1	121010	benign(0.001)	NA	NA	8.263779852904718E-6
2	179393469	5	121008	NA	NA	NA	4.131958217638503E-5
2	179393469	5	121008	benign(0.0)	NA	NA	4.131958217638503E-5
2	179393476	2	120988	NA	NA	NA	1.65305650147122E-5
2	179393476	2	120988	benign(0.003)	NA	NA	1.65305650147122E-5
2	179393482	69	120978	NA	NA	NA	5.703516341814214E-4
2	179393482	69	120978	benign(0.0)	NA	NA	5.703516341814214E-4
2	179393482	2	120978	NA	NA	NA	1.6531931425548446E-5
2	179393482	2	120978	benign(0.0)	NA	NA	1.6531931425548446E-5
2	179393483	5	120980	NA	NA	NA	4.132914531327492E-5
2	179393483	5	120980	NA	NA	NA	4.132914531327492E-5
2	179393484	1	120982	NA	NA	NA	8.265692417053776E-6
2	179393484	1	120982	benign(0.004)	NA	NA	8.265692417053776E-6
2	179393486	2	120984	NA	NA	NA	1.653111155194075E-5
2	179393486	2	120984	NA	NA	NA	1.653111155194075E-5
2	179393488	1	120982	NA	NA	NA	8.265692417053776E-6
2	179393488	1	120982	benign(0.003)	NA	NA	8.265692417053776E-6
2	179393496	1	120988	NA	NA	NA	8.2652825073561E-6
2	179393496	1	120988	benign(0.001)	NA	NA	8.2652825073561E-6
2	179393504	9	120986	NA	NA	NA	7.438877225464103E-5
2	179393504	9	120986	NA	NA	NA	7.438877225464103E-5
2	179393505	2	120982	NA	NA	NA	1.653138483410755E-5
2	179393505	2	120982	benign(0.001)	NA	NA	1.653138483410755E-5
2	179393519	1	120968	NA	NA	NA	8.266649031148734E-6
2	179393519	1	120968	NA	NA	LC	8.266649031148734E-6
2	179393523	21	120958	NA	NA	NA	1.736139817126606E-4
2	179393523	21	120958	benign(0.001)	NA	NA	1.736139817126606E-4
2	179393524	2	120968	NA	NA	NA	1.653329806229747E-5
2	179393524	2	120968	NA	NA	LC	1.653329806229747E-5
2	179393525	1	120966	NA	NA	NA	8.266785708380868E-6
2	179393525	1	120966	NA	NA	NA	8.266785708380868E-6
2	179393531	1	120964	NA	NA	NA	8.266922390132602E-6
2	179393531	1	120964	benign(0.001)	NA	NA	8.266922390132602E-6
2	179393551	6	120954	NA	NA	NA	4.960563520015874E-5
2	179393551	6	120954	benign(0.312)	NA	NA	4.960563520015874E-5
2	179393552	11	120954	NA	NA	NA	9.094366453362435E-5
2	179393552	11	120954	NA	NA	NA	9.094366453362435E-5
2	179393558	71	120960	NA	NA	NA	5.869708994708995E-4
2	179393558	71	120960	NA	NA	NA	5.869708994708995E-4
2	179393559	2	120958	NA	NA	NA	1.6534664925015294E-5
2	179393559	2	120958	benign(0.0)	NA	NA	1.6534664925015294E-5
2	179393564	1	120954	NA	NA	NA	8.267605866693123E-6
2	179393564	1	120954	benign(0.0)	NA	NA	8.267605866693123E-6
2	179393567	27	120946	NA	NA	NA	2.2324012369156484E-4
2	179393567	27	120946	NA	NA	NA	2.2324012369156484E-4
2	179393572	1	120930	NA	NA	NA	8.269246671628215E-6
2	179393572	1	120930	benign(0.003)	NA	NA	8.269246671628215E-6
2	179393590	1	120910	NA	NA	NA	8.270614506657845E-6
2	179393590	1	120910	benign(0.0)	NA	NA	8.270614506657845E-6
2	179393592	2	120910	NA	NA	NA	1.654122901331569E-5
2	179393592	2	120910	benign(0.0)	NA	NA	1.654122901331569E-5
2	179393595	4	120908	NA	NA	NA	3.308300526019784E-5
2	179393595	4	120908	benign(0.014)	NA	NA	3.308300526019784E-5
2	179393602	7	120910	NA	NA	NA	5.789430154660491E-5
2	179393602	7	120910	benign(0.001)	NA	NA	5.789430154660491E-5
2	179393610	2	120890	NA	NA	NA	1.6543965588551577E-5
2	179393610	2	120890	possibly_damaging(0.639)	NA	NA	1.6543965588551577E-5
2	179393614	1	120888	NA	NA	NA	8.272119647938589E-6
2	179393614	1	120888	benign(0.0)	NA	NA	8.272119647938589E-6
2	179393618	1	120878	NA	NA	NA	8.272803984182399E-6
2	179393618	1	120878	NA	NA	LC	8.272803984182399E-6
2	179393620	4	120866	NA	NA	NA	3.309450134860093E-5
2	179393620	4	120866	possibly_damaging(0.635)	NA	NA	3.309450134860093E-5
2	179393621	86	120862	NA	NA	NA	7.115553275636677E-4
2	179393621	86	120862	NA	NA	NA	7.115553275636677E-4
2	179393627	1	120858	NA	NA	NA	8.27417299640901E-6
2	179393627	1	120858	NA	NA	NA	8.27417299640901E-6
2	179393641	2	120850	NA	NA	NA	1.654944145635085E-5
2	179393641	2	120850	benign(0.009)	NA	NA	1.654944145635085E-5
2	179393641	6	120850	NA	NA	NA	4.964832436905254E-5
2	179393641	6	120850	benign(0.001)	NA	NA	4.964832436905254E-5
2	179393643	1	120854	NA	NA	NA	8.274446853227862E-6
2	179393643	1	120854	benign(0.0)	NA	NA	8.274446853227862E-6
2	179393650	1	120848	NA	NA	NA	8.274857672448034E-6
2	179393650	1	120848	benign(0.0)	NA	NA	8.274857672448034E-6
2	179393651	24	120850	NA	NA	NA	1.9859329747621017E-4
2	179393651	24	120850	benign(0.002)	NA	NA	1.9859329747621017E-4
2	179393653	1	120848	NA	NA	NA	8.274857672448034E-6
2	179393653	1	120848	benign(0.0)	NA	NA	8.274857672448034E-6
2	179393656	1	120840	NA	NA	NA	8.27540549486925E-6
2	179393656	1	120840	benign(0.0)	NA	NA	8.27540549486925E-6
2	179393658	19	120844	NA	NA	NA	1.5722749991724867E-4
2	179393658	19	120844	benign(0.0)	NA	NA	1.5722749991724867E-4
2	179393670	2	120842	NA	NA	NA	1.6550537064927757E-5
2	179393670	2	120842	NA	NA	NA	1.6550537064927757E-5
2	179393683	4	120840	NA	NA	NA	3.3101621979477E-5
2	179393683	4	120840	benign(0.001)	NA	NA	3.3101621979477E-5
2	179393686	7	120840	NA	NA	NA	5.792783846408474E-5
2	179393686	7	120840	benign(0.0)	NA	NA	5.792783846408474E-5
2	179393686	1	120840	NA	NA	NA	8.27540549486925E-6
2	179393686	1	120840	NA	NA	LC	8.27540549486925E-6
2	179393690	31	120832	NA	NA	NA	2.565545550847458E-4
2	179393690	31	120832	NA	NA	NA	2.565545550847458E-4
2	179393691	1185	120832	NA	NA	NA	0.009807004766949153
2	179393691	1185	120832	benign(0.0)	NA	NA	0.009807004766949153
2	179393692	1	120832	NA	NA	NA	8.275953389830508E-6
2	179393692	1	120832	benign(0.0)	NA	NA	8.275953389830508E-6
2	179393697	2	120824	NA	NA	NA	1.6553002714692446E-5
2	179393697	2	120824	benign(0.0)	NA	NA	1.6553002714692446E-5
2	179393709	3	120816	NA	NA	NA	2.483114819229241E-5
2	179393709	3	120816	benign(0.0)	NA	NA	2.483114819229241E-5
2	179393713	2	120814	NA	NA	NA	1.655437283758505E-5
2	179393713	2	120814	benign(0.403)	NA	NA	1.655437283758505E-5
2	179393714	1	120814	NA	NA	NA	8.277186418792524E-6
2	179393714	1	120814	NA	NA	NA	8.277186418792524E-6
2	179393715	1	120814	NA	NA	NA	8.277186418792524E-6
2	179393715	1	120814	benign(0.0)	NA	NA	8.277186418792524E-6
2	179393732	2	120798	NA	NA	NA	1.6556565506051426E-5
2	179393732	2	120798	NA	NA	NA	1.6556565506051426E-5
2	179393733	1	120798	NA	NA	NA	8.278282753025713E-6
2	179393733	1	120798	benign(0.001)	NA	NA	8.278282753025713E-6
2	179393751	1	120788	NA	NA	NA	8.278968109414843E-6
2	179393751	1	120788	benign(0.0)	NA	NA	8.278968109414843E-6
2	179393770	6	120780	NA	NA	NA	4.9677098857426726E-5
2	179393770	6	120780	benign(0.001)	NA	NA	4.9677098857426726E-5
2	179393789	1	120786	NA	NA	NA	8.279105194310599E-6
2	179393789	1	120786	NA	NA	NA	8.279105194310599E-6
2	179393797	1	120788	NA	NA	NA	8.278968109414843E-6
2	179393797	1	120788	benign(0.0)	NA	NA	8.278968109414843E-6
2	179393798	1	120790	NA	NA	NA	8.278831029058698E-6
2	179393798	1	120790	benign(0.0)	NA	NA	8.278831029058698E-6
2	179393799	1	120790	NA	NA	NA	8.278831029058698E-6
2	179393799	1	120790	benign(0.008)	NA	NA	8.278831029058698E-6
2	179393803	50	120788	NA	NA	NA	4.1394840547074213E-4
2	179393803	50	120788	benign(0.0)	NA	NA	4.1394840547074213E-4
2	179393808	1	120788	NA	NA	NA	8.278968109414843E-6
2	179393808	1	120788	benign(0.043)	NA	NA	8.278968109414843E-6
2	179393810	2	120788	NA	NA	NA	1.6557936218829686E-5
2	179393810	2	120788	NA	NA	NA	1.6557936218829686E-5
2	179393816	1	120786	NA	NA	NA	8.279105194310599E-6
2	179393816	1	120786	NA	NA	NA	8.279105194310599E-6
2	179393836	2	120776	NA	NA	NA	1.655958137378287E-5
2	179393836	2	120776	benign(0.0)	NA	NA	1.655958137378287E-5
2	179393840	513	120772	NA	NA	NA	0.004247673301758686
2	179393840	513	120772	NA	NA	NA	0.004247673301758686
2	179393852	2	120754	NA	NA	NA	1.6562598340427645E-5
2	179393852	2	120754	NA	NA	NA	1.6562598340427645E-5
2	179393859	1456	120736	NA	NA	NA	0.012059369202226345
2	179393859	1456	120736	benign(0.0)	NA	NA	0.012059369202226345
2	179393874	1	120682	NA	NA	NA	8.28623987007176E-6
2	179393874	1	120682	benign(0.0)	NA	NA	8.28623987007176E-6
2	179393880	1	120610	NA	NA	NA	8.291186468783682E-6
2	179393880	1	120610	benign(0.0)	NA	NA	8.291186468783682E-6
2	179393893	2	120386	NA	NA	NA	1.6613227451697042E-5
2	179393893	2	120386	benign(0.0)	NA	NA	1.6613227451697042E-5
2	179393898	83	120178	NA	NA	NA	6.906422140491604E-4
2	179393898	83	120178	benign(0.0)	NA	NA	6.906422140491604E-4
2	179393900	83	120158	NA	NA	NA	6.907571697265267E-4
2	179393900	83	120158	NA	NA	NA	6.907571697265267E-4
2	179393902	3	120068	NA	NA	NA	2.4985841356564614E-5
2	179393902	3	120068	NA	NA	NA	2.4985841356564614E-5
2	179393907	2	119802	NA	NA	NA	1.6694212116659154E-5
2	179393907	2	119802	benign(0.0)	NA	NA	1.6694212116659154E-5
2	179393925	1	117516	NA	NA	NA	8.509479560230096E-6
2	179393925	1	117516	benign(0.0)	NA	NA	8.509479560230096E-6
2	179393926	1	117516	NA	NA	NA	8.509479560230096E-6
2	179393926	1	117516	benign(0.0)	NA	NA	8.509479560230096E-6
2	179393929	1	116806	NA	NA	NA	8.561204047737274E-6
2	179393929	1	116806	possibly_damaging(0.483)	NA	NA	8.561204047737274E-6
2	179393936	1	114402	NA	NA	NA	8.741105924721597E-6
2	179393936	1	114402	NA	NA	NA	8.741105924721597E-6
2	179393941	1	112584	NA	NA	NA	8.882256803808711E-6
2	179393941	1	112584	benign(0.0)	NA	NA	8.882256803808711E-6
2	179393941	4	112584	NA	NA	NA	3.5529027215234845E-5
2	179393941	4	112584	benign(0.0)	NA	NA	3.5529027215234845E-5
2	179393948	1	110380	NA	NA	NA	9.05961224859576E-6
2	179393948	1	110380	NA	NA	HC	9.05961224859576E-6
2	179393950	1	109632	NA	NA	NA	9.12142440163456E-6
2	179393950	1	109632	NA	NA	NA	9.12142440163456E-6
2	179393955	2	107106	NA	NA	NA	1.8673090209698803E-5
2	179393955	2	107106	NA	NA	NA	1.8673090209698803E-5
2	179393959	1	105012	NA	NA	NA	9.522721212813774E-6
2	179393959	1	105012	NA	NA	NA	9.522721212813774E-6
2	179393959	2	105012	NA	NA	NA	1.9045442425627548E-5
2	179393959	2	105012	NA	NA	NA	1.9045442425627548E-5
2	179393964	5	102498	NA	NA	NA	4.8781439637846594E-5
2	179393964	5	102498	NA	NA	NA	4.8781439637846594E-5
2	179393974	1	97658	NA	NA	NA	1.0239816502488276E-5
2	179393974	1	97658	NA	NA	NA	1.0239816502488276E-5
2	179393980	3	95388	NA	NA	NA	3.14504969178513E-5
2	179393980	3	95388	NA	NA	NA	3.14504969178513E-5
2	179393981	1	95168	NA	NA	NA	1.050773369199731E-5
2	179393981	1	95168	NA	NA	NA	1.050773369199731E-5
2	179393990	1	93622	NA	NA	NA	1.0681250133515627E-5
2	179393990	1	93622	NA	NA	NA	1.0681250133515627E-5
2	179394647	3	120778	NA	NA	NA	2.4838960737882728E-5
2	179394647	3	120778	NA	NA	NA	2.4838960737882728E-5
2	179394656	1	120774	NA	NA	NA	8.279927799029592E-6
2	179394656	1	120774	NA	NA	NA	8.279927799029592E-6
2	179394658	1	120774	NA	NA	NA	8.279927799029592E-6
2	179394658	1	120774	NA	NA	NA	8.279927799029592E-6
2	179394663	1	120774	NA	NA	NA	8.279927799029592E-6
2	179394663	1	120774	NA	NA	NA	8.279927799029592E-6
2	179394681	1	120778	NA	NA	NA	8.279653579294243E-6
2	179394681	1	120778	NA	NA	NA	8.279653579294243E-6
2	179394681	3	120778	NA	NA	NA	2.4838960737882728E-5
2	179394681	3	120778	NA	NA	NA	2.4838960737882728E-5
2	179394686	1	120778	NA	NA	NA	8.279653579294243E-6
2	179394686	1	120778	NA	NA	HC	8.279653579294243E-6
2	179394687	1	120778	NA	NA	NA	8.279653579294243E-6
2	179394687	1	120778	benign(0.008)	NA	NA	8.279653579294243E-6
2	179394687	1	120778	NA	NA	NA	8.279653579294243E-6
2	179394687	1	120778	benign(0.001)	NA	NA	8.279653579294243E-6
2	179394694	1	120776	NA	NA	NA	8.279790686891435E-6
2	179394694	1	120776	NA	NA	NA	8.279790686891435E-6
2	179394707	3	120778	NA	NA	NA	2.4838960737882728E-5
2	179394707	3	120778	benign(0.418)	NA	NA	2.4838960737882728E-5
2	179394718	1	120776	NA	NA	NA	8.279790686891435E-6
2	179394718	1	120776	NA	NA	NA	8.279790686891435E-6
2	179394729	1	120774	NA	NA	NA	8.279927799029592E-6
2	179394729	1	120774	benign(0.001)	NA	NA	8.279927799029592E-6
2	179394736	8	120776	NA	NA	NA	6.623832549513148E-5
2	179394736	8	120776	NA	NA	NA	6.623832549513148E-5
2	179394742	525	120772	NA	NA	NA	0.004347034080747193
2	179394742	525	120772	NA	NA	NA	0.004347034080747193
2	179394750	19	120780	NA	NA	NA	1.5731081304851797E-4
2	179394750	19	120780	benign(0.001)	NA	NA	1.5731081304851797E-4
2	179394752	1	120780	NA	NA	NA	8.279516476237788E-6
2	179394752	1	120780	benign(0.002)	NA	NA	8.279516476237788E-6
2	179394767	1	120782	NA	NA	NA	8.279379377721846E-6
2	179394767	1	120782	benign(0.0)	NA	NA	8.279379377721846E-6
2	179394776	3	120782	NA	NA	NA	2.483813813316554E-5
2	179394776	3	120782	benign(0.002)	NA	NA	2.483813813316554E-5
2	179394795	29	120782	NA	NA	NA	2.4010200195393353E-4
2	179394795	29	120782	benign(0.0)	NA	NA	2.4010200195393353E-4
2	179394795	1	120782	NA	NA	NA	8.279379377721846E-6
2	179394795	1	120782	benign(0.0)	NA	NA	8.279379377721846E-6
2	179394796	1	120782	NA	NA	NA	8.279379377721846E-6
2	179394796	1	120782	NA	NA	NA	8.279379377721846E-6
2	179394796	1	120782	NA	NA	NA	8.279379377721846E-6
2	179394796	1	120782	NA	NA	NA	8.279379377721846E-6
2	179394797	1	120782	NA	NA	NA	8.279379377721846E-6
2	179394797	1	120782	benign(0.001)	NA	NA	8.279379377721846E-6
2	179394801	2	120782	NA	NA	NA	1.655875875544369E-5
2	179394801	2	120782	benign(0.001)	NA	NA	1.655875875544369E-5
2	179394802	2	120782	NA	NA	NA	1.655875875544369E-5
2	179394802	2	120782	NA	NA	NA	1.655875875544369E-5
2	179394827	1	120780	NA	NA	NA	8.279516476237788E-6
2	179394827	1	120780	probably_damaging(0.982)	NA	NA	8.279516476237788E-6
2	179394830	5	120776	NA	NA	NA	4.139895343445718E-5
2	179394830	5	120776	benign(0.0)	NA	NA	4.139895343445718E-5
2	179394836	1	120776	NA	NA	NA	8.279790686891435E-6
2	179394836	1	120776	benign(0.001)	NA	NA	8.279790686891435E-6
2	179394841	1	120776	NA	NA	NA	8.279790686891435E-6
2	179394841	1	120776	NA	NA	NA	8.279790686891435E-6
2	179394862	1	120780	NA	NA	NA	8.279516476237788E-6
2	179394862	1	120780	NA	NA	NA	8.279516476237788E-6
2	179394871	1	120768	NA	NA	NA	8.280339162692104E-6
2	179394871	1	120768	NA	NA	NA	8.280339162692104E-6
2	179394879	6	120764	NA	NA	NA	4.968368056705641E-5
2	179394879	6	120764	NA	NA	NA	4.968368056705641E-5
2	179394887	36	120762	NA	NA	NA	2.981070204203309E-4
2	179394887	36	120762	NA	NA	NA	2.981070204203309E-4
2	179394892	6	120764	NA	NA	NA	4.968368056705641E-5
2	179394892	6	120764	NA	NA	NA	4.968368056705641E-5
2	179394922	2	120772	NA	NA	NA	1.6560129831417878E-5
2	179394922	2	120772	NA	NA	NA	1.6560129831417878E-5
2	179394937	1	120784	NA	NA	NA	8.279242283746192E-6
2	179394937	1	120784	NA	NA	NA	8.279242283746192E-6
2	179394937	1	120784	NA	NA	NA	8.279242283746192E-6
2	179394937	1	120784	NA	NA	NA	8.279242283746192E-6
2	179394966	1	120788	NA	NA	NA	8.278968109414843E-6
2	179394966	1	120788	NA	NA	HC	8.278968109414843E-6
2	179394972	1	120786	NA	NA	NA	8.279105194310599E-6
2	179394972	1	120786	NA	NA	NA	8.279105194310599E-6
2	179394977	2	120784	NA	NA	NA	1.6558484567492383E-5
2	179394977	2	120784	benign(0.001)	NA	NA	1.6558484567492383E-5
2	179394992	1	120788	NA	NA	NA	8.278968109414843E-6
2	179394992	1	120788	NA	NA	NA	8.278968109414843E-6
2	179394993	6	120790	NA	NA	NA	4.967298617435218E-5
2	179394993	6	120790	benign(0.001)	NA	NA	4.967298617435218E-5
2	179394999	3	120788	NA	NA	NA	2.483690432824453E-5
2	179394999	3	120788	benign(0.001)	NA	NA	2.483690432824453E-5
2	179395000	5	120790	NA	NA	NA	4.139415514529349E-5
2	179395000	5	120790	benign(0.013)	NA	NA	4.139415514529349E-5
2	179395023	4	120792	NA	NA	NA	3.3114775812967744E-5
2	179395023	4	120792	benign(0.0)	NA	NA	3.3114775812967744E-5
2	179395030	1	120802	NA	NA	NA	8.278008642241022E-6
2	179395030	1	120802	possibly_damaging(0.621)	NA	NA	8.278008642241022E-6
2	179395031	1	120800	NA	NA	NA	8.278145695364238E-6
2	179395031	1	120800	NA	NA	NA	8.278145695364238E-6
2	179395031	1	120800	NA	NA	NA	8.278145695364238E-6
2	179395031	1	120800	NA	NA	NA	8.278145695364238E-6
2	179395042	1	120802	NA	NA	NA	8.278008642241022E-6
2	179395042	1	120802	benign(0.005)	NA	NA	8.278008642241022E-6
2	179395047	1	120802	NA	NA	NA	8.278008642241022E-6
2	179395047	1	120802	benign(0.003)	NA	NA	8.278008642241022E-6
2	179395049	4	120802	NA	NA	NA	3.311203456896409E-5
2	179395049	4	120802	NA	NA	NA	3.311203456896409E-5
2	179395050	1	120798	NA	NA	NA	8.278282753025713E-6
2	179395050	1	120798	benign(0.0)	NA	NA	8.278282753025713E-6
2	179395051	1	120800	NA	NA	NA	8.278145695364238E-6
2	179395051	1	120800	benign(0.001)	NA	NA	8.278145695364238E-6
2	179395059	3	120802	NA	NA	NA	2.483402592672307E-5
2	179395059	3	120802	benign(0.007)	NA	NA	2.483402592672307E-5
2	179395067	8035	120800	NA	NA	NA	0.06651490066225166
2	179395067	8035	120800	NA	NA	NA	0.06651490066225166
2	179395069	1	120802	NA	NA	NA	8.278008642241022E-6
2	179395069	1	120802	benign(0.0)	NA	NA	8.278008642241022E-6
2	179395070	1	120802	NA	NA	NA	8.278008642241022E-6
2	179395070	1	120802	NA	NA	NA	8.278008642241022E-6
2	179395075	1	120804	NA	NA	NA	8.27787159365584E-6
2	179395075	1	120804	benign(0.002)	NA	NA	8.27787159365584E-6
2	179395083	1	120802	NA	NA	NA	8.278008642241022E-6
2	179395083	1	120802	benign(0.0)	NA	NA	8.278008642241022E-6
2	179395084	4	120800	NA	NA	NA	3.3112582781456954E-5
2	179395084	4	120800	benign(0.0)	NA	NA	3.3112582781456954E-5
2	179395108	1	120790	NA	NA	NA	8.278831029058698E-6
2	179395108	1	120790	benign(0.001)	NA	NA	8.278831029058698E-6
2	179395125	3	120790	NA	NA	NA	2.483649308717609E-5
2	179395125	3	120790	benign(0.0)	NA	NA	2.483649308717609E-5
2	179395125	1	120790	NA	NA	NA	8.278831029058698E-6
2	179395125	1	120790	benign(0.0)	NA	NA	8.278831029058698E-6
2	179395129	2	120788	NA	NA	NA	1.6557936218829686E-5
2	179395129	2	120788	possibly_damaging(0.507)	NA	NA	1.6557936218829686E-5
2	179395132	1	120790	NA	NA	NA	8.278831029058698E-6
2	179395132	1	120790	benign(0.0)	NA	NA	8.278831029058698E-6
2	179395139	1	120794	NA	NA	NA	8.278556881964336E-6
2	179395139	1	120794	NA	NA	NA	8.278556881964336E-6
2	179395142	1	120798	NA	NA	NA	8.278282753025713E-6
2	179395142	1	120798	NA	NA	NA	8.278282753025713E-6
2	179395151	1	120794	NA	NA	NA	8.278556881964336E-6
2	179395151	1	120794	benign(0.004)	NA	NA	8.278556881964336E-6
2	179395154	1	120794	NA	NA	NA	8.278556881964336E-6
2	179395154	1	120794	NA	NA	NA	8.278556881964336E-6
2	179395158	2	120796	NA	NA	NA	1.655683963045134E-5
2	179395158	2	120796	benign(0.0)	NA	NA	1.655683963045134E-5
2	179395162	1	120792	NA	NA	NA	8.278693953241936E-6
2	179395162	1	120792	benign(0.001)	NA	NA	8.278693953241936E-6
2	179395173	1	120796	NA	NA	NA	8.27841981522567E-6
2	179395173	1	120796	benign(0.001)	NA	NA	8.27841981522567E-6
2	179395186	1	120798	NA	NA	NA	8.278282753025713E-6
2	179395186	1	120798	benign(0.0)	NA	NA	8.278282753025713E-6
2	179395187	1	120798	NA	NA	NA	8.278282753025713E-6
2	179395187	1	120798	NA	NA	NA	8.278282753025713E-6
2	179395188	1	120798	NA	NA	NA	8.278282753025713E-6
2	179395188	1	120798	benign(0.0)	NA	NA	8.278282753025713E-6
2	179395190	3	120794	NA	NA	NA	2.483567064589301E-5
2	179395190	3	120794	NA	NA	NA	2.483567064589301E-5
2	179395208	3	120798	NA	NA	NA	2.4834848259077136E-5
2	179395208	3	120798	NA	NA	NA	2.4834848259077136E-5
2	179395209	9	120798	NA	NA	NA	7.450454477723141E-5
2	179395209	9	120798	benign(0.0)	NA	NA	7.450454477723141E-5
2	179395209	1	120798	NA	NA	NA	8.278282753025713E-6
2	179395209	1	120798	benign(0.0)	NA	NA	8.278282753025713E-6
2	179395213	8	120798	NA	NA	NA	6.62262620242057E-5
2	179395213	8	120798	benign(0.0)	NA	NA	6.62262620242057E-5
2	179395214	2	120798	NA	NA	NA	1.6556565506051426E-5
2	179395214	2	120798	NA	NA	NA	1.6556565506051426E-5
2	179395215	3	120798	NA	NA	NA	2.4834848259077136E-5
2	179395215	3	120798	benign(0.0)	NA	NA	2.4834848259077136E-5
2	179395221	19	120800	NA	NA	NA	1.5728476821192053E-4
2	179395221	19	120800	benign(0.0)	NA	NA	1.5728476821192053E-4
2	179395225	1	120796	NA	NA	NA	8.27841981522567E-6
2	179395225	1	120796	benign(0.0)	NA	NA	8.27841981522567E-6
2	179395241	7	120800	NA	NA	NA	5.794701986754967E-5
2	179395241	7	120800	NA	NA	NA	5.794701986754967E-5
2	179395242	3	120800	NA	NA	NA	2.4834437086092715E-5
2	179395242	3	120800	benign(0.001)	NA	NA	2.4834437086092715E-5
2	179395248	1	120800	NA	NA	NA	8.278145695364238E-6
2	179395248	1	120800	benign(0.001)	NA	NA	8.278145695364238E-6
2	179395281	3	120808	NA	NA	NA	2.4832792530296007E-5
2	179395281	3	120808	benign(0.0)	NA	NA	2.4832792530296007E-5
2	179395282	1	120808	NA	NA	NA	8.277597510098669E-6
2	179395282	1	120808	NA	NA	LC	8.277597510098669E-6
2	179395285	1	120814	NA	NA	NA	8.277186418792524E-6
2	179395285	1	120814	benign(0.0)	NA	NA	8.277186418792524E-6
2	179395287	2	120816	NA	NA	NA	1.655409879486161E-5
2	179395287	2	120816	benign(0.001)	NA	NA	1.655409879486161E-5
2	179395295	1	120820	NA	NA	NA	8.276775368316504E-6
2	179395295	1	120820	NA	NA	NA	8.276775368316504E-6
2	179395298	5	120818	NA	NA	NA	4.13845619030277E-5
2	179395298	5	120818	benign(0.0)	NA	NA	4.13845619030277E-5
2	179395298	1	120818	NA	NA	NA	8.276912380605539E-6
2	179395298	1	120818	NA	NA	NA	8.276912380605539E-6
2	179395302	1	120818	NA	NA	NA	8.276912380605539E-6
2	179395302	1	120818	benign(0.0)	NA	NA	8.276912380605539E-6
2	179395315	1	120816	NA	NA	NA	8.277049397430804E-6
2	179395315	1	120816	benign(0.001)	NA	NA	8.277049397430804E-6
2	179395317	1	120818	NA	NA	NA	8.276912380605539E-6
2	179395317	1	120818	NA	NA	LC	8.276912380605539E-6
2	179395319	1	120820	NA	NA	NA	8.276775368316504E-6
2	179395319	1	120820	NA	NA	NA	8.276775368316504E-6
2	179395322	7	120828	NA	NA	NA	5.793359155162711E-5
2	179395322	7	120828	NA	NA	NA	5.793359155162711E-5
2	179395324	1	120828	NA	NA	NA	8.276227364518158E-6
2	179395324	1	120828	benign(0.0)	NA	NA	8.276227364518158E-6
2	179395338	2	120836	NA	NA	NA	1.6551358866562946E-5
2	179395338	2	120836	benign(0.0)	NA	NA	1.6551358866562946E-5
2	179395343	1	120836	NA	NA	NA	8.275679433281473E-6
2	179395343	1	120836	NA	NA	NA	8.275679433281473E-6
2	179395351	1	120832	NA	NA	NA	8.275953389830508E-6
2	179395351	1	120832	benign(0.0)	NA	NA	8.275953389830508E-6
2	179395375	1	120834	NA	NA	NA	8.275816409288777E-6
2	179395375	1	120834	benign(0.0)	NA	NA	8.275816409288777E-6
2	179395392	1	120832	NA	NA	NA	8.275953389830508E-6
2	179395392	1	120832	benign(0.418)	NA	NA	8.275953389830508E-6
2	179395397	1	120828	NA	NA	NA	8.276227364518158E-6
