Chr	allele_count	position	PolyPhen
2	3	179640850	N/A
2	3	179640850	probably
2	3	179640850	N/A
2	17	179640851	N/A
2	17	179640851	probably
2	17	179640851	N/A
2	1	179640863	N/A
2	1	179640863	probably
2	1	179640863	N/A
2	2	179640893	N/A
2	2	179640893	probably
2	2	179640893	N/A
2	37	179640894	N/A
2	37	179640894	N/A
2	37	179640894	N/A
2	6	179640907	N/A
2	6	179640907	probably
2	6	179640907	N/A
2	1	179640911	N/A
2	1	179640911	probably
2	1	179640911	N/A
2	6	179640919	N/A
2	6	179640919	probably
2	6	179640919	N/A
2	1	179640922	N/A
2	1	179640922	possibly
2	1	179640922	N/A
2	1	179640922	N/A
2	1	179640922	probably
2	1	179640922	N/A
2	39	179640923	N/A
2	39	179640923	probably
2	39	179640923	N/A
2	4	179640926	N/A
2	4	179640926	probably
2	4	179640926	N/A
2	2	179640940	N/A
2	2	179640940	probably
2	2	179640940	N/A
2	6	179640946	N/A
2	6	179640946	possibly
2	6	179640946	N/A
2	3	179640947	N/A
2	3	179640947	probably
2	3	179640947	N/A
2	1	179640958	N/A
2	1	179640958	probably
2	1	179640958	N/A
2	1	179640964	N/A
2	1	179640964	probably
2	1	179640964	N/A
2	1	179640969	N/A
2	1	179640969	N/A
2	1	179640969	N/A
2	1	179640973	N/A
2	1	179640973	possibly
2	1	179640973	N/A
2	4	179640985	N/A
2	4	179640985	benign
2	4	179640985	N/A
2	1	179640988	N/A
2	1	179640988	probably
2	1	179640988	N/A
2	1	179641002	N/A
2	1	179641002	probably
2	1	179641002	N/A
2	1	179641005	N/A
2	1	179641005	N/A
2	1	179641005	N/A
2	1	179641008	N/A
2	1	179641008	N/A
2	1	179641008	N/A
2	10	179641009	N/A
2	10	179641009	probably
2	10	179641009	N/A
2	5	179641010	N/A
2	5	179641010	probably
2	5	179641010	N/A
2	4	179641014	N/A
2	4	179641014	probably
2	4	179641014	N/A
2	1	179641014	N/A
2	1	179641014	N/A
2	1	179641014	N/A
2	2	179641015	N/A
2	2	179641015	probably
2	2	179641015	N/A
2	1	179641027	N/A
2	1	179641027	probably
2	1	179641027	N/A
2	1	179641029	N/A
2	1	179641029	probably
2	1	179641029	N/A
2	1	179641034	N/A
2	1	179641034	probably
2	1	179641034	N/A
2	1	179641034	N/A
2	1	179641034	possibly
2	1	179641034	N/A
2	1	179641046	N/A
2	1	179641046	probably
2	1	179641046	N/A
2	1	179641052	N/A
2	1	179641052	probably
2	1	179641052	N/A
2	1	179641054	N/A
2	1	179641054	possibly
2	1	179641054	N/A
2	1	179641061	N/A
2	1	179641061	probably
2	1	179641061	N/A
2	1	179641082	N/A
2	1	179641082	probably
2	1	179641082	N/A
2	2	179641088	N/A
2	2	179641088	benign
2	2	179641088	N/A
2	1	179641088	N/A
2	1	179641088	benign
2	1	179641088	N/A
2	1	179641100	N/A
2	1	179641100	possibly
2	1	179641100	N/A
2	101	179641112	N/A
2	101	179641112	probably
2	101	179641112	N/A
2	2	179641121	N/A
2	2	179641121	probably
2	2	179641121	N/A
2	51	179641127	N/A
2	51	179641127	benign
2	51	179641127	N/A
2	2	179641145	N/A
2	2	179641145	possibly
2	2	179641145	N/A
2	1	179641146	N/A
2	1	179641146	N/A
2	1	179641146	N/A
2	3	179641146	N/A
2	3	179641146	probably
2	3	179641146	N/A
2	1	179641157	N/A
2	1	179641157	probably
2	1	179641157	N/A
2	2	179641162	N/A
2	2	179641162	benign
2	2	179641162	N/A
2	3	179641167	N/A
2	3	179641167	N/A
2	3	179641167	N/A
2	2	179641168	N/A
2	2	179641168	probably
2	2	179641168	N/A
2	2	179641170	N/A
2	2	179641170	N/A
2	2	179641170	N/A
2	1	179641172	N/A
2	1	179641172	probably
2	1	179641172	N/A
2	1	179641172	N/A
2	1	179641172	probably
2	1	179641172	N/A
2	1	179641184	N/A
2	1	179641184	probably
2	1	179641184	N/A
2	1	179641187	N/A
2	1	179641187	probably
2	1	179641187	N/A
2	84	179641203	N/A
2	84	179641203	N/A
2	84	179641203	N/A
2	1	179641210	N/A
2	1	179641210	probably
2	1	179641210	N/A
2	2	179641213	N/A
2	2	179641213	probably
2	2	179641213	N/A
2	3	179641218	N/A
2	3	179641218	N/A
2	3	179641218	N/A
2	1	179641226	N/A
2	1	179641226	probably
2	1	179641226	N/A
2	1	179641228	N/A
2	1	179641228	probably
2	1	179641228	N/A
2	1	179641237	N/A
2	1	179641237	possibly
2	1	179641237	N/A
2	1	179641237	N/A
2	1	179641237	probably
2	1	179641237	N/A
2	1	179641240	N/A
2	1	179641240	probably
2	1	179641240	N/A
2	1	179641251	N/A
2	1	179641251	N/A
2	1	179641251	N/A
2	2	179641260	N/A
2	2	179641260	N/A
2	2	179641260	N/A
2	1	179641271	N/A
2	1	179641271	benign
2	1	179641271	N/A
2	2	179641272	N/A
2	2	179641272	N/A
2	2	179641272	N/A
2	1	179641274	N/A
2	1	179641274	probably
2	1	179641274	N/A
2	21	179641277	N/A
2	21	179641277	probably
2	21	179641277	N/A
2	4	179641283	N/A
2	4	179641283	probably
2	4	179641283	N/A
2	5	179641295	N/A
2	5	179641295	benign
2	5	179641295	N/A
2	3	179641296	N/A
2	3	179641296	N/A
2	3	179641296	N/A
2	1	179641296	N/A
2	1	179641296	N/A
2	1	179641296	N/A
2	6	179641327	N/A
2	6	179641327	probably
2	6	179641327	N/A
2	1	179641328	N/A
2	1	179641328	probably
2	1	179641328	N/A
2	1	179641331	N/A
2	1	179641331	benign
2	1	179641331	N/A
2	25	179641336	N/A
2	25	179641336	possibly
2	25	179641336	N/A
2	1	179641344	N/A
2	1	179641344	N/A
2	1	179641344	N/A
2	775	179641360	N/A
2	775	179641360	probably
2	775	179641360	N/A
2	1	179641361	N/A
2	1	179641361	probably
2	1	179641361	N/A
2	1	179641369	N/A
2	1	179641369	probably
2	1	179641369	N/A
2	2	179641372	N/A
2	2	179641372	probably
2	2	179641372	N/A
2	2	179641376	N/A
2	2	179641376	probably
2	2	179641376	N/A
2	1	179641381	N/A
2	1	179641381	probably
2	1	179641381	N/A
2	29	179641393	N/A
2	29	179641393	probably
2	29	179641393	N/A
2	2	179641394	N/A
2	2	179641394	probably
2	2	179641394	N/A
2	4	179641395	N/A
2	4	179641395	N/A
2	4	179641395	N/A
2	1	179641406	N/A
2	1	179641406	probably
2	1	179641406	N/A
2	1	179641444	N/A
2	1	179641444	probably
2	1	179641444	N/A
2	2	179641445	N/A
2	2	179641445	benign
2	2	179641445	N/A
2	1	179641450	N/A
2	1	179641450	probably
2	1	179641450	N/A
2	2	179641455	N/A
2	2	179641455	N/A
2	2	179641455	N/A
2	1	179641457	N/A
2	1	179641457	N/A
2	1	179641457	N/A
2	2	179641459	N/A
2	2	179641459	probably
2	2	179641459	N/A
2	2	179641476	N/A
2	2	179641476	probably
2	2	179641476	N/A
2	1	179641482	N/A
2	1	179641482	N/A
2	1	179641482	N/A
2	1	179641505	N/A
2	1	179641505	probably
2	1	179641505	N/A
2	1	179641511	N/A
2	1	179641511	probably
2	1	179641511	N/A
2	1	179641516	N/A
2	1	179641516	probably
2	1	179641516	N/A
2	2	179641518	N/A
2	2	179641518	probably
2	2	179641518	N/A
2	1	179641524	N/A
2	1	179641524	N/A
2	1	179641524	N/A
2	1	179641530	N/A
2	1	179641530	N/A
2	1	179641530	N/A
2	1	179641539	N/A
2	1	179641539	N/A
2	1	179641539	N/A
2	12	179641543	N/A
2	12	179641543	probably
2	12	179641543	N/A
2	1	179641545	N/A
2	1	179641545	N/A
2	1	179641545	N/A
2	1	179641551	N/A
2	1	179641551	N/A
2	1	179641551	N/A
2	1	179641563	N/A
2	1	179641563	probably
2	1	179641563	N/A
2	1	179641569	N/A
2	1	179641569	N/A
2	1	179641569	N/A
2	4	179641590	N/A
2	4	179641590	N/A
2	4	179641590	N/A
2	2	179641591	N/A
2	2	179641591	probably
2	2	179641591	N/A
2	7	179641593	N/A
2	7	179641593	N/A
2	7	179641593	N/A
2	1	179641596	N/A
2	1	179641596	N/A
2	1	179641596	N/A
2	3	179641600	N/A
2	3	179641600	probably
2	3	179641600	N/A
2	1	179641601	N/A
2	1	179641601	probably
2	1	179641601	N/A
2	4	179641602	N/A
2	4	179641602	N/A
2	4	179641602	N/A
2	1	179641602	N/A
2	1	179641602	N/A
2	1	179641602	N/A
2	1	179641610	N/A
2	1	179641610	benign
2	1	179641610	N/A
2	1	179641610	N/A
2	1	179641610	benign
2	1	179641610	N/A
2	3	179641619	N/A
2	3	179641619	probably
2	3	179641619	N/A
2	1	179641624	N/A
2	1	179641624	probably
2	1	179641624	N/A
2	2	179641643	N/A
2	2	179641643	probably
2	2	179641643	N/A
2	1	179641669	N/A
2	1	179641669	probably
2	1	179641669	N/A
2	1	179641675	N/A
2	1	179641675	probably
2	1	179641675	N/A
2	1	179641685	N/A
2	1	179641685	probably
2	1	179641685	N/A
2	1	179641688	N/A
2	1	179641688	probably
2	1	179641688	N/A
2	1	179641698	N/A
2	1	179641698	N/A
2	1	179641698	N/A
2	1	179641699	N/A
2	1	179641699	probably
2	1	179641699	N/A
2	2	179641701	N/A
2	2	179641701	N/A
2	2	179641701	N/A
2	1	179641702	N/A
2	1	179641702	probably
2	1	179641702	N/A
2	1	179641711	N/A
2	1	179641711	N/A
2	1	179641711	N/A
2	5	179641717	N/A
2	5	179641717	probably
2	5	179641717	N/A
2	2	179641740	N/A
2	2	179641740	N/A
2	2	179641740	N/A
2	1	179641748	N/A
2	1	179641748	possibly
2	1	179641748	N/A
2	1	179641749	N/A
2	1	179641749	N/A
2	1	179641749	N/A
2	1	179641749	N/A
2	1	179641749	N/A
2	1	179641749	N/A
2	1	179641754	N/A
2	1	179641754	probably
2	1	179641754	N/A
2	2	179641881	N/A
2	2	179641881	benign
2	2	179641881	N/A
2	2	179641883	N/A
2	2	179641883	benign
2	2	179641883	N/A
2	1	179641895	N/A
2	1	179641895	probably
2	1	179641895	N/A
2	1	179641898	N/A
2	1	179641898	probably
2	1	179641898	N/A
2	1	179641904	N/A
2	1	179641904	probably
2	1	179641904	N/A
2	1	179641950	N/A
2	1	179641950	N/A
2	1	179641950	N/A
2	211	179641951	N/A
2	211	179641951	benign
2	211	179641951	N/A
2	1	179641953	N/A
2	1	179641953	N/A
2	1	179641953	N/A
2	1	179641963	N/A
2	1	179641963	benign
2	1	179641963	N/A
2	8629	179641975	N/A
2	8629	179641975	benign
2	8629	179641975	N/A
2	1	179641975	N/A
2	1	179641975	benign
2	1	179641975	N/A
2	12	179641981	N/A
2	12	179641981	probably
2	12	179641981	N/A
2	1	179641990	N/A
2	1	179641990	benign
2	1	179641990	N/A
2	1	179641997	N/A
2	1	179641997	benign
2	1	179641997	N/A
2	1	179642015	N/A
2	1	179642015	benign
2	1	179642015	N/A
2	32	179642019	N/A
2	32	179642019	benign
2	32	179642019	N/A
2	8	179642022	N/A
2	8	179642022	N/A
2	8	179642022	N/A
2	2	179642023	N/A
2	2	179642023	probably
2	2	179642023	N/A
2	1	179642027	N/A
2	1	179642027	N/A
2	1	179642027	N/A
2	1	179642039	N/A
2	1	179642039	probably
2	1	179642039	N/A
2	1	179642041	N/A
2	1	179642041	benign
2	1	179642041	N/A
2	1	179642150	N/A
2	1	179642150	probably
2	1	179642150	N/A
2	5	179642153	N/A
2	5	179642153	probably
2	5	179642153	N/A
2	624	179642162	N/A
2	624	179642162	benign
2	624	179642162	N/A
2	1	179642180	N/A
2	1	179642180	benign
2	1	179642180	N/A
2	8	179642190	N/A
2	8	179642190	N/A
2	8	179642190	N/A
2	1	179642202	N/A
2	1	179642202	N/A
2	1	179642202	N/A
2	1	179642202	N/A
2	1	179642202	N/A
2	1	179642202	N/A
2	251	179642239	N/A
2	251	179642239	probably
2	251	179642239	N/A
2	1	179642240	N/A
2	1	179642240	probably
2	1	179642240	N/A
2	3	179642257	N/A
2	3	179642257	probably
2	3	179642257	N/A
2	1	179642260	N/A
2	1	179642260	probably
2	1	179642260	N/A
2	1	179642279	N/A
2	1	179642279	benign
2	1	179642279	N/A
2	1	179642289	N/A
2	1	179642289	N/A
2	1	179642289	N/A
2	1	179642296	N/A
2	1	179642296	possibly
2	1	179642296	N/A
2	1	179642430	N/A
2	1	179642430	N/A
2	1	179642430	N/A
2	1	179642431	N/A
2	1	179642431	probably
2	1	179642431	N/A
2	1	179642435	N/A
2	1	179642435	N/A
2	1	179642435	N/A
2	1	179642436	N/A
2	1	179642436	probably
2	1	179642436	N/A
2	2	179642448	N/A
2	2	179642448	probably
2	2	179642448	N/A
2	1	179642448	N/A
2	1	179642448	probably
2	1	179642448	N/A
2	3	179642449	N/A
2	3	179642449	probably
2	3	179642449	N/A
2	3	179642458	N/A
2	3	179642458	probably
2	3	179642458	N/A
2	4	179642459	N/A
2	4	179642459	N/A
2	4	179642459	N/A
2	5	179642462	N/A
2	5	179642462	probably
2	5	179642462	N/A
2	2	179642475	N/A
2	2	179642475	probably
2	2	179642475	N/A
2	3	179642482	N/A
2	3	179642482	probably
2	3	179642482	N/A
2	1	179642487	N/A
2	1	179642487	probably
2	1	179642487	N/A
2	2	179642490	N/A
2	2	179642490	probably
2	2	179642490	N/A
2	1	179642490	N/A
2	1	179642490	probably
2	1	179642490	N/A
2	1	179642510	N/A
2	1	179642510	N/A
2	1	179642510	N/A
2	65	179642515	N/A
2	65	179642515	benign
2	65	179642515	N/A
2	1	179642533	N/A
2	1	179642533	probably
2	1	179642533	N/A
2	57	179642552	N/A
2	57	179642552	probably
2	57	179642552	N/A
2	429	179642564	N/A
2	429	179642564	N/A
2	429	179642564	N/A
2	1	179642572	N/A
2	1	179642572	probably
2	1	179642572	N/A
2	527	179642583	N/A
2	527	179642583	probably
2	527	179642583	N/A
2	1	179642583	N/A
2	1	179642583	probably
2	1	179642583	N/A
2	1349	179642589	N/A
2	1349	179642589	probably
2	1349	179642589	N/A
2	2	179642589	N/A
2	2	179642589	probably
2	2	179642589	N/A
2	2	179642590	N/A
2	2	179642590	probably
2	2	179642590	N/A
2	1	179642597	N/A
2	1	179642597	N/A
2	1	179642597	N/A
2	1	179642600	N/A
2	1	179642600	benign
2	1	179642600	N/A
2	1	179642602	N/A
2	1	179642602	benign
2	1	179642602	N/A
2	1	179642605	N/A
2	1	179642605	N/A
2	1	179642605	N/A
2	1	179642612	N/A
2	1	179642612	N/A
2	1	179642612	N/A
2	2	179642612	N/A
2	2	179642612	N/A
2	2	179642612	N/A
2	1	179642613	N/A
2	1	179642613	probably
2	1	179642613	N/A
2	8	179642619	N/A
2	8	179642619	possibly
2	8	179642619	N/A
2	20	179642620	N/A
2	20	179642620	probably
2	20	179642620	N/A
2	1	179642620	N/A
2	1	179642620	N/A
2	1	179642620	N/A
2	42	179642622	N/A
2	42	179642622	possibly
2	42	179642622	N/A
2	4	179642627	N/A
2	4	179642627	N/A
2	4	179642627	N/A
2	1	179642629	N/A
2	1	179642629	N/A
2	1	179642629	N/A
2	1	179642631	N/A
2	1	179642631	possibly
2	1	179642631	N/A
2	1	179642637	N/A
2	1	179642637	benign
2	1	179642637	N/A
2	5	179642641	N/A
2	5	179642641	probably
2	5	179642641	N/A
2	2	179642648	N/A
2	2	179642648	N/A
2	2	179642648	N/A
2	4	179642649	N/A
2	4	179642649	possibly
2	4	179642649	N/A
2	9	179642650	N/A
2	9	179642650	probably
2	9	179642650	N/A
2	1	179642650	N/A
2	1	179642650	N/A
2	1	179642650	N/A
2	1	179642653	N/A
2	1	179642653	possibly
2	1	179642653	N/A
2	1	179642657	N/A
2	1	179642657	N/A
2	1	179642657	N/A
2	2	179642664	N/A
2	2	179642664	benign
2	2	179642664	N/A
2	600	179642665	N/A
2	600	179642665	possibly
2	600	179642665	N/A
2	1	179642667	N/A
2	1	179642667	benign
2	1	179642667	N/A
2	2	179642672	N/A
2	2	179642672	N/A
2	2	179642672	N/A
2	6	179642683	N/A
2	6	179642683	benign
2	6	179642683	N/A
2	1	179642687	N/A
2	1	179642687	N/A
2	1	179642687	N/A
2	4	179642688	N/A
2	4	179642688	probably
2	4	179642688	N/A
2	1	179642689	N/A
2	1	179642689	possibly
2	1	179642689	N/A
2	1	179642689	N/A
2	1	179642689	probably
2	1	179642689	N/A
2	1	179642698	N/A
2	1	179642698	benign
2	1	179642698	N/A
2	2	179642698	N/A
2	2	179642698	benign
2	2	179642698	N/A
2	1	179642701	N/A
2	1	179642701	possibly
2	1	179642701	N/A
2	40	179643601	N/A
2	40	179643601	probably
2	40	179643601	N/A
2	81	179643610	N/A
2	81	179643610	benign
2	81	179643610	N/A
2	1	179643612	N/A
2	1	179643612	N/A
2	1	179643612	N/A
2	1	179643620	N/A
2	1	179643620	possibly
2	1	179643620	N/A
2	1	179643621	N/A
2	1	179643621	N/A
2	1	179643621	N/A
2	3	179643626	N/A
2	3	179643626	benign
2	3	179643626	N/A
2	1	179643627	N/A
2	1	179643627	N/A
2	1	179643627	N/A
2	1	179643627	N/A
2	1	179643627	N/A
2	1	179643627	N/A
2	1472	179643632	N/A
2	1472	179643632	benign
2	1472	179643632	N/A
2	5	179643639	N/A
2	5	179643639	N/A
2	5	179643639	N/A
2	6	179643640	N/A
2	6	179643640	benign
2	6	179643640	N/A
2	6	179643649	N/A
2	6	179643649	possibly
2	6	179643649	N/A
2	11	179643656	N/A
2	11	179643656	possibly
2	11	179643656	N/A
2	4	179643659	N/A
2	4	179643659	benign
2	4	179643659	N/A
2	3	179643662	N/A
2	3	179643662	possibly
2	3	179643662	N/A
2	1	179643662	N/A
2	1	179643662	probably
2	1	179643662	N/A
2	1	179643666	N/A
2	1	179643666	N/A
2	1	179643666	N/A
2	1	179643678	N/A
2	1	179643678	N/A
2	1	179643678	N/A
2	1	179643680	N/A
2	1	179643680	probably
2	1	179643680	N/A
2	3	179643689	N/A
2	3	179643689	possibly
2	3	179643689	N/A
2	2	179643691	N/A
2	2	179643691	probably
2	2	179643691	N/A
2	1	179643695	N/A
2	1	179643695	probably
2	1	179643695	N/A
2	1	179643706	N/A
2	1	179643706	probably
2	1	179643706	N/A
2	1	179643706	N/A
2	1	179643706	probably
2	1	179643706	N/A
2	1	179643711	N/A
2	1	179643711	N/A
2	1	179643711	N/A
2	2	179643722	N/A
2	2	179643722	probably
2	2	179643722	N/A
2	1	179643723	N/A
2	1	179643723	N/A
2	1	179643723	N/A
2	1	179643726	N/A
2	1	179643726	N/A
2	1	179643726	N/A
2	2	179643728	N/A
2	2	179643728	possibly
2	2	179643728	N/A
2	13	179643733	N/A
2	13	179643733	probably
2	13	179643733	N/A
2	1	179643733	N/A
2	1	179643733	probably
2	1	179643733	N/A
2	2	179643737	N/A
2	2	179643737	probably
2	2	179643737	N/A
2	1	179643749	N/A
2	1	179643749	probably
2	1	179643749	N/A
2	1	179643754	N/A
2	1	179643754	probably
2	1	179643754	N/A
2	1	179643759	N/A
2	1	179643759	N/A
2	1	179643759	N/A
2	1	179643759	N/A
2	1	179643759	N/A
2	1	179643759	N/A
2	17	179643760	N/A
2	17	179643760	possibly
2	17	179643760	N/A
2	1	179643761	N/A
2	1	179643761	probably
2	1	179643761	N/A
2	3	179643767	N/A
2	3	179643767	probably
2	3	179643767	N/A
2	1206	179643775	N/A
2	1206	179643775	probably
2	1206	179643775	N/A
2	3	179643790	N/A
2	3	179643790	benign
2	3	179643790	N/A
2	1	179643807	N/A
2	1	179643807	N/A
2	1	179643807	N/A
2	2	179643811	N/A
2	2	179643811	benign
2	2	179643811	N/A
2	516	179643816	N/A
2	516	179643816	N/A
2	516	179643816	N/A
2	4	179643820	N/A
2	4	179643820	probably
2	4	179643820	N/A
2	12	179643821	N/A
2	12	179643821	probably
2	12	179643821	N/A
2	1	179643841	N/A
2	1	179643841	possibly
2	1	179643841	N/A
2	10	179643842	N/A
2	10	179643842	probably
2	10	179643842	N/A
2	1	179643842	N/A
2	1	179643842	possibly
2	1	179643842	N/A
2	4	179643964	N/A
2	4	179643964	probably
2	4	179643964	N/A
2	1	179643969	N/A
2	1	179643969	probably
2	1	179643969	N/A
2	1	179643977	N/A
2	1	179643977	possibly
2	1	179643977	N/A
2	2	179643979	N/A
2	2	179643979	benign
2	2	179643979	N/A
2	1	179643999	N/A
2	1	179643999	possibly
2	1	179643999	N/A
2	1	179644004	N/A
2	1	179644004	N/A
2	1	179644004	N/A
2	13	179644006	N/A
2	13	179644006	probably
2	13	179644006	N/A
2	9	179644006	N/A
2	9	179644006	probably
2	9	179644006	N/A
2	15	179644010	N/A
2	15	179644010	N/A
2	15	179644010	N/A
2	4	179644019	N/A
2	4	179644019	N/A
2	4	179644019	N/A
2	2	179644020	N/A
2	2	179644020	probably
2	2	179644020	N/A
2	1	179644033	N/A
2	1	179644033	benign
2	1	179644033	N/A
2	116549	179644035	N/A
2	116549	179644035	benign
2	116549	179644035	N/A
2	1	179644041	N/A
2	1	179644041	probably
2	1	179644041	N/A
2	1	179644043	N/A
2	1	179644043	N/A
2	1	179644043	N/A
2	1	179644047	benign
2	1	179644047	N/A
2	1	179644047	N/A
2	2	179644051	possibly
2	2	179644051	N/A
2	2	179644051	N/A
2	1	179644051	benign
2	1	179644051	N/A
2	1	179644051	N/A
2	11	179644055	N/A
2	11	179644055	N/A
2	11	179644055	N/A
2	1	179644068	possibly
2	1	179644068	N/A
2	1	179644068	N/A
2	1	179644080	benign
2	1	179644080	N/A
2	1	179644080	N/A
2	41	179644084	benign
2	41	179644084	N/A
2	41	179644084	N/A
2	1	179644097	probably
2	1	179644097	N/A
2	1	179644097	N/A
2	1	179644100	probably
2	1	179644100	N/A
2	1	179644100	N/A
2	2	179644106	N/A
2	2	179644106	N/A
2	2	179644106	N/A
2	1	179644106	N/A
2	1	179644106	N/A
2	1	179644106	N/A
2	1	179644108	probably
2	1	179644108	N/A
2	1	179644108	N/A
2	1	179644111	probably
2	1	179644111	N/A
2	1	179644111	N/A
2	1	179644118	N/A
2	1	179644118	N/A
2	1	179644118	N/A
2	7	179644121	N/A
2	7	179644121	N/A
2	7	179644121	N/A
2	2	179644134	probably
2	2	179644134	N/A
2	2	179644134	N/A
2	2	179644142	N/A
2	2	179644142	N/A
2	2	179644142	N/A
2	1	179644146	probably
2	1	179644146	N/A
2	1	179644146	N/A
2	1	179644153	possibly
2	1	179644153	N/A
2	1	179644153	N/A
2	1	179644156	probably
2	1	179644156	N/A
2	1	179644156	N/A
2	8452	179644160	N/A
2	8452	179644160	N/A
2	8452	179644160	N/A
2	1	179644161	possibly
2	1	179644161	N/A
2	1	179644161	N/A
2	1	179644172	N/A
2	1	179644172	N/A
2	1	179644172	N/A
2	1	179644175	N/A
2	1	179644175	N/A
2	1	179644175	N/A
2	1	179644726	N/A
2	1	179644726	N/A
2	1	179644728	N/A
2	1	179644728	possibly
2	1	179644737	N/A
2	1	179644737	benign
2	1	179644739	N/A
2	1	179644739	N/A
2	3	179644743	N/A
2	3	179644743	possibly
2	1	179644743	N/A
2	1	179644743	benign
2	3	179644748	N/A
2	3	179644748	N/A
2	1	179644757	N/A
2	1	179644757	N/A
2	15	179644761	N/A
2	15	179644761	possibly
2	1	179644763	N/A
2	1	179644763	probably
2	2	179644765	N/A
2	2	179644765	possibly
2	2	179644776	N/A
2	2	179644776	benign
2	1	179644776	N/A
2	1	179644776	possibly
2	1	179644778	N/A
2	1	179644778	N/A
2	1	179644786	N/A
2	1	179644786	N/A
2	147	179644788	N/A
2	147	179644788	benign
2	5	179644790	N/A
2	5	179644790	N/A
2	1	179644793	N/A
2	1	179644793	N/A
2	5	179644793	N/A
2	5	179644793	N/A
2	1	179644804	N/A
2	1	179644804	N/A
2	1	179644813	N/A
2	1	179644813	benign
2	1	179644836	N/A
2	1	179644836	probably
2	2	179644837	N/A
2	2	179644837	probably
2	1	179644839	N/A
2	1	179644839	probably
2	7	179644840	N/A
2	7	179644840	probably
2	1	179644843	N/A
2	1	179644843	benign
2	2	179644845	N/A
2	2	179644845	benign
2	10	179644848	N/A
2	10	179644848	benign
2	1	179644849	N/A
2	1	179644849	probably
2	24	179644851	N/A
2	24	179644851	possibly
2	84231	179644855	N/A
2	84231	179644855	possibly
2	1	179644879	N/A
2	1	179644879	benign
2	2	179644882	N/A
2	2	179644882	benign
2	1	179644894	N/A
2	1	179644894	benign
2	2	179644907	N/A
2	2	179644907	N/A
2	20	179645848	benign
2	20	179645848	N/A
2	8	179645849	possibly
2	8	179645849	N/A
2	4	179645857	probably
2	4	179645857	N/A
2	1	179645858	probably
2	1	179645858	N/A
2	1	179645862	probably
2	1	179645862	N/A
2	1	179645870	N/A
2	1	179645870	N/A
2	1	179645874	possibly
2	1	179645874	N/A
2	1	179645877	possibly
2	1	179645877	N/A
2	1	179645883	probably
2	1	179645883	N/A
2	1	179645886	possibly
2	1	179645886	N/A
2	2	179645888	N/A
2	2	179645888	N/A
2	4	179645896	probably
2	4	179645896	N/A
2	1	179645896	probably
2	1	179645896	N/A
2	1	179645896	N/A
2	1	179645896	N/A
2	5	179645902	benign
2	5	179645902	N/A
2	1	179645902	possibly
2	1	179645902	N/A
2	1	179645908	possibly
2	1	179645908	N/A
2	1	179645925	probably
2	1	179645925	N/A
2	1	179645926	probably
2	1	179645926	N/A
2	2	179645952	probably
2	2	179645952	N/A
2	1	179645957	N/A
2	1	179645957	N/A
2	3	179645958	probably
2	3	179645958	N/A
2	256	179645962	probably
2	256	179645962	N/A
2	2	179645962	probably
2	2	179645962	N/A
2	1	179645963	N/A
2	1	179645963	N/A
2	1	179645969	N/A
2	1	179645969	N/A
2	10	179645973	benign
2	10	179645973	N/A
2	9	179645983	benign
2	9	179645983	N/A
2	1	179645984	probably
2	1	179645984	N/A
2	5	179645985	possibly
2	5	179645985	N/A
2	1	179646951	possibly
2	1	179646951	N/A
2	1	179646981	benign
2	1	179646981	N/A
2	1	179646984	probably
2	1	179646984	N/A
2	1	179646986	N/A
2	1	179646986	N/A
2	2	179646992	N/A
2	2	179646992	N/A
2	4	179647000	probably
2	4	179647000	N/A
2	6	179647001	N/A
2	6	179647001	N/A
2	2	179647004	N/A
2	2	179647004	N/A
2	1	179647017	probably
2	1	179647017	N/A
2	1	179647019	N/A
2	1	179647019	N/A
2	1	179647022	N/A
2	1	179647022	N/A
2	3	179647024	probably
2	3	179647024	N/A
2	1	179647025	N/A
2	1	179647025	N/A
2	1	179647028	N/A
2	1	179647028	N/A
2	1	179647047	possibly
2	1	179647047	N/A
2	21	179647076	N/A
2	21	179647076	N/A
2	4	179647077	possibly
2	4	179647077	N/A
2	82	179647078	probably
2	82	179647078	N/A
2	13	179647078	probably
2	13	179647078	N/A
2	4	179647079	N/A
2	4	179647079	N/A
2	1	179647084	benign
2	1	179647084	N/A
2	1	179647085	N/A
2	1	179647085	N/A
2	1	179647095	benign
2	1	179647095	N/A
2	1	179647099	benign
2	1	179647099	N/A
2	1	179647103	N/A
2	1	179647103	N/A
2	1	179647108	benign
2	1	179647108	N/A
2	1	179647111	benign
2	1	179647111	N/A
2	1	179647124	N/A
2	1	179647124	N/A
2	1	179647128	benign
2	1	179647128	N/A
2	1	179647129	benign
2	1	179647129	N/A
2	9	179647149	benign
2	9	179647149	N/A
2	1	179647150	benign
2	1	179647150	N/A
2	1	179647266	probably
2	1	179647266	N/A
2	1	179647267	probably
2	1	179647267	N/A
2	1	179647283	N/A
2	1	179647283	N/A
2	1	179647285	benign
2	1	179647285	N/A
2	1	179647293	benign
2	1	179647293	N/A
2	15	179647297	possibly
2	15	179647297	N/A
2	1	179647297	N/A
2	1	179647297	N/A
2	5	179647298	N/A
2	5	179647298	N/A
2	3	179647300	benign
2	3	179647300	N/A
2	1	179647303	possibly
2	1	179647303	N/A
2	1	179647305	benign
2	1	179647305	N/A
2	1	179647306	benign
2	1	179647306	N/A
2	1	179647321	N/A
2	1	179647321	N/A
2	1	179647326	N/A
